site,Driver,Indicator,indicator_code,best_lag_pwhite,ccf_pwhite,best_lag_raw,ccf_raw,abs_ccf_pwhite
S35636,Rainfall,<NA>,,0,-0.4988041786259771,9,0.8215224918615435,0.4988041786259771
S35636,Rainfall,<NA>,,-4,-0.427432416846758,9,0.4157670129413175,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,0,0.4221314940873475,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,0,-0.4977338458093412,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,-7,-0.2559105037598473,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,5,0.3610625934600556,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,-7,-0.7994988288083689,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,-11,0.3270129405406225,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,9,0.8247575597723119,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,-7,-0.3106546850531065,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,5,0.3567259038821138,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,-11,0.3851337115820584,0.427432416846758
S35636,Rainfall,<NA>,,-4,-0.427432416846758,9,0.8215224918615435,0.427432416846758
S35636,Rainfall,<NA>,,0,0.4224453753649104,9,0.4157670129413175,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,0,0.4221314940873475,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,0,-0.4977338458093412,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,-7,-0.2559105037598473,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,5,0.3610625934600556,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,-7,-0.7994988288083689,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,-11,0.3270129405406225,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,9,0.8247575597723119,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,-7,-0.3106546850531065,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,5,0.3567259038821138,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,-11,0.3851337115820584,0.4224453753649104
S35636,Rainfall,<NA>,,0,0.4224453753649104,9,0.8215224918615435,0.4224453753649104
S35636,Rainfall,<NA>,,-11,0.4072192294198348,9,0.4157670129413175,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,0,0.4221314940873475,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,0,-0.4977338458093412,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,-7,-0.2559105037598473,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,5,0.3610625934600556,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,-7,-0.7994988288083689,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,-11,0.3270129405406225,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,9,0.8247575597723119,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,-7,-0.3106546850531065,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,5,0.3567259038821138,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,-11,0.3851337115820584,0.4072192294198348
S35636,Rainfall,<NA>,,-11,0.4072192294198348,9,0.8215224918615435,0.4072192294198348
S35636,Rainfall,<NA>,,5,0.3475720527107382,9,0.4157670129413175,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,0,0.4221314940873475,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,0,-0.4977338458093412,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,-7,-0.2559105037598473,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,5,0.3610625934600556,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,-7,-0.7994988288083689,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,-11,0.3270129405406225,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,9,0.8247575597723119,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,-7,-0.3106546850531065,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,5,0.3567259038821138,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,-11,0.3851337115820584,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3475720527107382,9,0.8215224918615435,0.3475720527107382
S35636,Rainfall,<NA>,,5,0.3443868704946943,9,0.4157670129413175,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,0,0.4221314940873475,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,0,-0.4977338458093412,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,-7,-0.2559105037598473,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,5,0.3610625934600556,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,-7,-0.7994988288083689,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,-11,0.3270129405406225,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,9,0.8247575597723119,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,-7,-0.3106546850531065,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,5,0.3567259038821138,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,-11,0.3851337115820584,0.3443868704946943
S35636,Rainfall,<NA>,,5,0.3443868704946943,9,0.8215224918615435,0.3443868704946943
S35636,Rainfall,<NA>,,-11,0.3303156199144554,9,0.4157670129413175,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,0,0.4221314940873475,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,0,-0.4977338458093412,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,-7,-0.2559105037598473,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,5,0.3610625934600556,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,-7,-0.7994988288083689,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,-11,0.3270129405406225,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,9,0.8247575597723119,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,-7,-0.3106546850531065,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,5,0.3567259038821138,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,-11,0.3851337115820584,0.3303156199144554
S35636,Rainfall,<NA>,,-11,0.3303156199144554,9,0.8215224918615435,0.3303156199144554
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,9,0.4157670129413175,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,0,0.4221314940873475,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,0,-0.4977338458093412,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,-7,-0.2559105037598473,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,5,0.3610625934600556,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,-7,-0.7994988288083689,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,-11,0.3270129405406225,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,9,0.8247575597723119,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,-7,-0.3106546850531065,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,5,0.3567259038821138,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,-11,0.3851337115820584,0.3104696185396614
S35636,Rainfall,<NA>,,-7,-0.3104696185396614,9,0.8215224918615435,0.3104696185396614
S35636,Temperature,<NA>,,-7,0.9660366695635816,-3,-0.3296293465601996,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,9,-0.4393856625593966,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,5,-0.4754378262556811,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,-9,-0.3829022931290375,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,-9,-0.5565228902547188,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,-7,0.9510929720635216,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,9,0.3677719549278346,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,1,0.6511561510597872,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,5,-0.36415763203667,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,-9,-0.5352821235874311,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,-5,-0.4277173150373516,0.9660366695635816
S35636,Temperature,<NA>,,-7,0.9660366695635816,1,0.6671102060558641,0.9660366695635816
S35636,Temperature,<NA>,,0,0.5933874525863558,-3,-0.3296293465601996,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,9,-0.4393856625593966,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,5,-0.4754378262556811,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,-9,-0.3829022931290375,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,-9,-0.5565228902547188,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,-7,0.9510929720635216,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,9,0.3677719549278346,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,1,0.6511561510597872,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,5,-0.36415763203667,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,-9,-0.5352821235874311,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,-5,-0.4277173150373516,0.5933874525863558
S35636,Temperature,<NA>,,0,0.5933874525863558,1,0.6671102060558641,0.5933874525863558
S35636,Temperature,<NA>,,0,0.562390468430817,-3,-0.3296293465601996,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,9,-0.4393856625593966,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,5,-0.4754378262556811,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,-9,-0.3829022931290375,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,-9,-0.5565228902547188,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,-7,0.9510929720635216,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,9,0.3677719549278346,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,1,0.6511561510597872,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,5,-0.36415763203667,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,-9,-0.5352821235874311,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,-5,-0.4277173150373516,0.562390468430817
S35636,Temperature,<NA>,,0,0.562390468430817,1,0.6671102060558641,0.562390468430817
S35636,Temperature,<NA>,,0,0.3737020502236105,-3,-0.3296293465601996,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,9,-0.4393856625593966,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,5,-0.4754378262556811,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,-9,-0.3829022931290375,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,-9,-0.5565228902547188,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,-7,0.9510929720635216,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,9,0.3677719549278346,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,1,0.6511561510597872,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,5,-0.36415763203667,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,-9,-0.5352821235874311,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,-5,-0.4277173150373516,0.3737020502236105
S35636,Temperature,<NA>,,0,0.3737020502236105,1,0.6671102060558641,0.3737020502236105
S35636,Temperature,<NA>,,11,0.368805366972019,-3,-0.3296293465601996,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,9,-0.4393856625593966,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,5,-0.4754378262556811,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,-9,-0.3829022931290375,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,-9,-0.5565228902547188,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,-7,0.9510929720635216,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,9,0.3677719549278346,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,1,0.6511561510597872,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,5,-0.36415763203667,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,-9,-0.5352821235874311,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,-5,-0.4277173150373516,0.368805366972019
S35636,Temperature,<NA>,,11,0.368805366972019,1,0.6671102060558641,0.368805366972019
S35636,Temperature,<NA>,,0,0.3516954449093519,-3,-0.3296293465601996,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,9,-0.4393856625593966,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,5,-0.4754378262556811,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,-9,-0.3829022931290375,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,-9,-0.5565228902547188,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,-7,0.9510929720635216,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,9,0.3677719549278346,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,1,0.6511561510597872,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,5,-0.36415763203667,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,-9,-0.5352821235874311,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,-5,-0.4277173150373516,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3516954449093519,1,0.6671102060558641,0.3516954449093519
S35636,Temperature,<NA>,,0,0.3489621471367432,-3,-0.3296293465601996,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,9,-0.4393856625593966,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,5,-0.4754378262556811,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,-9,-0.3829022931290375,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,-9,-0.5565228902547188,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,-7,0.9510929720635216,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,9,0.3677719549278346,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,1,0.6511561510597872,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,5,-0.36415763203667,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,-9,-0.5352821235874311,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,-5,-0.4277173150373516,0.3489621471367432
S35636,Temperature,<NA>,,0,0.3489621471367432,1,0.6671102060558641,0.3489621471367432
S35636,Temperature,<NA>,,-11,0.3475202740967183,-3,-0.3296293465601996,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,9,-0.4393856625593966,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,5,-0.4754378262556811,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,-9,-0.3829022931290375,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,-9,-0.5565228902547188,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,-7,0.9510929720635216,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,9,0.3677719549278346,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,1,0.6511561510597872,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,5,-0.36415763203667,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,-9,-0.5352821235874311,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,-5,-0.4277173150373516,0.3475202740967183
S35636,Temperature,<NA>,,-11,0.3475202740967183,1,0.6671102060558641,0.3475202740967183
S35636,Temperature,<NA>,,9,-0.3450394862555151,-3,-0.3296293465601996,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,9,-0.4393856625593966,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,5,-0.4754378262556811,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,-9,-0.3829022931290375,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,-9,-0.5565228902547188,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,-7,0.9510929720635216,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,9,0.3677719549278346,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,1,0.6511561510597872,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,5,-0.36415763203667,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,-9,-0.5352821235874311,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,-5,-0.4277173150373516,0.3450394862555151
S35636,Temperature,<NA>,,9,-0.3450394862555151,1,0.6671102060558641,0.3450394862555151
